0.01 -5.17583 0.422163  -0.989084
0.02 -4.22659 0.405478  -0.991728
0.03 -3.56705 0.18882  -0.995575
0.04 -3.11314 -0.087008  -0.995691
0.05 -2.85341 -0.304919  -0.996996
0.06 -2.67427 -0.59213  -0.996987
0.07 -2.6513 -0.688937  -0.995789
0.08 -2.75672 -0.593774  -0.99331
0.09 -2.79532 -0.562764  -0.997028
0.1 -2.74709 -0.606674  -0.993738
0.11 -2.85738 -0.456198  -0.992941
0.12 -2.68594 -0.705139  -0.995727
0.13 -2.7678 -0.596611  -0.996666
0.14 -2.7254 -0.653358  -0.996552
0.15 -2.73111 -0.650135  -0.995742
0.16 -2.79205 -0.562014  -0.99728
0.17 -2.77189 -0.587635  -0.996886
0.18 -2.74878 -0.59188  -0.997433
0.19 -2.75449 -0.595966  -0.995835
0.2 -2.82858 -0.48144  -0.996362
0.21 -2.76134 -0.569213  -0.995453
0.22 -2.75831 -0.594865  -0.994542
0.23 -2.76814 -0.59788  -0.995644
0.24 -2.75655 -0.607084  -0.995815
0.25 -2.74156 -0.635383  -0.993178
0.26 -2.76593 -0.606892  -0.996456
0.27 -2.7635 -0.61121  -0.997274
0.28 -2.7254 -0.656635  -0.99626
0.29 -2.78907 -0.562087  -0.996932
0.3 -2.78425 -0.561454  -0.995117
0.31 -2.73109 -0.616917  -0.995598
0.32 -2.71298 -0.642181  -0.997022
0.33 -2.73167 -0.622002  -0.996888
0.34 -2.72531 -0.6441  -0.996345
0.35 -2.69894 -0.708486  -0.993855
0.36 -2.73261 -0.657975  -0.995939
0.37 -2.78003 -0.56429  -0.992357
0.38 -2.72623 -0.665775  -0.994716
0.39 -2.76546 -0.604518  -0.993776
0.4 -2.74226 -0.61983  -0.996455
0.41 -2.76088 -0.595403  -0.997009
0.42 -2.73665 -0.633791  -0.995587
0.43 -2.7912 -0.558077  -0.996786
0.44 -2.73191 -0.62866  -0.996426
0.45 -2.72094 -0.654733  -0.994137
0.46 -2.75865 -0.611857  -0.99553
0.47 -2.80543 -0.544016  -0.993442
0.48 -2.84953 -0.46753  -0.996216
0.49 -2.77512 -0.572556  -0.995203
0.5 -2.66742 -0.736857  -0.992646
0.51 -2.69698 -0.705093  -0.994453
0.52 -2.79826 -0.562428  -0.99321
0.53 -2.76628 -0.603007  -0.994894
0.54 -2.75265 -0.607693  -0.995108
0.55 -2.73116 -0.647075  -0.995079
0.56 -2.78166 -0.586016  -0.994518
0.57 -2.72668 -0.660723  -0.996288
0.58 -2.79329 -0.551588  -0.995507
0.59 -2.75399 -0.684645  -0.996243
0.6 -2.79363 -0.555065  -0.995592
0.61 -2.86586 -0.44234  -0.99462
0.62 -2.78046 -0.557462  -0.997534
0.63 -2.71786 -0.637608  -0.995258
0.64 -2.79252 -0.535797  -0.996614
0.65 -2.73281 -0.63855  -0.993498
0.66 -2.78619 -0.555807  -0.996372
0.67 -2.72008 -0.658986  -0.995287
0.68 -2.79311 -0.563309  -0.996456
0.69 -2.79707 -0.546993  -0.99568
0.7 -2.75456 -0.584807  -0.996378
0.71 -2.749 -0.602307  -0.996579
0.72 -2.72797 -0.64783  -0.994934
0.73 -2.76654 -0.596952  -0.996294
0.74 -2.78877 -0.563819  -0.995801
0.75 -2.745 -0.63011  -0.995658
0.76 -2.74492 -0.615868  -0.992679
0.77 -2.80974 -0.539999  -0.996841
0.78 -2.73354 -0.62667  -0.99612
0.79 -2.71228 -0.64105  -0.994634
0.8 -2.70979 -0.66082  -0.996647
0.81 -2.7518 -0.62079  -0.997146
0.82 -2.7784 -0.57222  -0.996777
0.83 -2.72473 -0.643219  -0.995244
0.84 -2.8222 -0.51308  -0.996336
0.85 -2.79315 -0.554263  -0.996309
0.86 -2.82104 -0.51546  -0.989994
0.87 -2.7348 -0.642961  -0.994974
0.88 -2.76522 -0.598929  -0.996328
0.89 -2.7357 -0.635032  -0.993162
0.9 -2.7155 -0.675827  -0.996466
0.91 -2.75647 -0.610587  -0.995038
0.92 -2.76267 -0.585507  -0.994752
0.93 -2.76522 -0.604976  -0.994603
0.94 -2.7362 -0.6233  -0.996521
0.95 -2.78028 -0.560863  -0.996046
0.96 -2.79399 -0.551557  -0.995264
0.97 -2.69746 -0.676749  -0.996812
0.98 -2.66253 -0.737155  -0.995898
0.99 -2.76259 -0.612695  -0.995989
