0.01 -5.04079 0.433536  -0.984203
0.02 -3.97558 0.339598  -0.991427
0.03 -3.2496 -0.0122486  -0.997419
0.04 -2.91517 -0.218892  -0.998362
0.05 -2.62365 -0.585966  -0.995317
0.06 -2.63284 -0.723014  -0.995184
0.07 -2.66454 -0.74032  -0.995526
0.08 -2.72054 -0.692074  -0.993556
0.09 -2.64453 -0.800409  -0.993621
0.1 -2.70832 -0.726893  -0.994424
0.11 -2.72797 -0.663862  -0.996245
0.12 -2.7978 -0.557291  -0.991988
0.13 -2.68809 -0.711465  -0.996014
0.14 -2.671 -0.714868  -0.995328
0.15 -2.64857 -0.745559  -0.993516
0.16 -2.63454 -0.800298  -0.994641
0.17 -2.7266 -0.650286  -0.996349
0.18 -2.70796 -0.688819  -0.993733
0.19 -2.68911 -0.73397  -0.993463
0.2 -2.71928 -0.686584  -0.996098
0.21 -2.70355 -0.685417  -0.995502
0.22 -2.72789 -0.641304  -0.994712
0.23 -2.72406 -0.660297  -0.996399
0.24 -2.67236 -0.739725  -0.995456
0.25 -2.64001 -0.793287  -0.993758
0.26 -2.75231 -0.64836  -0.99713
0.27 -2.70632 -0.70701  -0.996084
0.28 -2.73146 -0.744003  -0.997218
0.29 -2.71926 -0.662069  -0.995162
0.3 -2.71969 -0.667027  -0.994997
0.31 -2.71193 -0.688193  -0.993229
0.32 -2.63916 -0.783783  -0.994785
0.33 -2.71425 -0.687078  -0.995043
0.34 -2.68163 -0.734432  -0.994763
0.35 -2.71176 -0.703063  -0.995177
0.36 -2.69456 -0.725263  -0.993487
0.37 -2.71107 -0.690836  -0.99315
0.38 -2.63378 -0.837684  -0.993513
0.39 -2.68231 -0.728752  -0.993415
0.4 -2.78466 -0.609234  -0.991812
0.41 -2.79476 -0.566956  -0.986379
0.42 -2.78371 -0.56835  -0.995443
0.43 -2.75287 -0.625821  -0.996181
0.44 -2.7556 -0.60138  -0.996225
0.45 -2.75999 -0.600419  -0.996442
0.46 -2.6928 -0.687068  -0.995547
0.47 -2.75753 -0.61978  -0.996614
0.48 -2.71873 -0.667984  -0.994955
0.49 -2.73743 -0.672216  -0.994865
0.5 -2.7569 -0.629985  -0.997321
0.51 -2.7317 -0.655202  -0.99384
0.52 -2.63708 -0.877005  -0.99602
0.53 -2.75237 -0.623581  -0.996727
0.54 -2.68732 -0.704922  -0.992028
0.55 -2.6939 -0.716093  -0.994841
0.56 -2.68661 -0.730078  -0.993256
0.57 -2.76094 -0.611304  -0.995951
0.58 -2.84126 -0.484459  -0.993816
0.59 -2.75273 -0.602577  -0.997095
0.6 -2.63192 -0.780763  -0.993082
0.61 -2.70189 -0.703981  -0.995543
0.62 -2.78503 -0.581466  -0.996054
0.63 -2.6821 -0.69132  -0.991633
0.64 -2.55299 -0.975885  -0.996498
0.65 -2.77192 -0.599688  -0.995831
0.66 -2.70602 -0.706873  -0.995239
0.67 -2.70172 -0.698869  -0.993316
0.68 -2.74228 -0.63051  -0.993471
0.69 -2.76217 -0.61674  -0.996777
0.7 -2.73053 -0.642141  -0.996199
0.71 -2.64068 -0.776444  -0.995023
0.72 -2.75084 -0.631246  -0.99394
0.73 -2.71862 -0.669876  -0.993497
0.74 -2.77823 -0.59759  -0.99495
0.75 -2.70697 -0.682301  -0.995663
0.76 -2.79382 -0.564875  -0.994161
0.77 -2.70363 -0.687627  -0.993081
0.78 -2.7016 -0.691392  -0.993579
0.79 -2.73425 -0.633643  -0.992124
0.8 -2.64328 -0.765984  -0.995364
0.81 -2.675 -0.728406  -0.989396
0.82 -2.62423 -0.89833  -0.99543
0.83 -2.65862 -0.769456  -0.995191
0.84 -2.75515 -0.644872  -0.993694
0.85 -2.71305 -0.708141  -0.996084
0.86 -2.75183 -0.614203  -0.99658
0.87 -2.73525 -0.620147  -0.995445
0.88 -2.7104 -0.655695  -0.995782
0.89 -2.62021 -0.787215  -0.994031
0.9 -2.70157 -0.699074  -0.994797
0.91 -2.83835 -0.525116  -0.994505
0.92 -2.7607 -0.619418  -0.990469
0.93 -2.65918 -0.759651  -0.995411
0.94 -2.71332 -0.701524  -0.994848
0.95 -2.73836 -0.664176  -0.996222
0.96 -2.71758 -0.667198  -0.996509
0.97 -2.69865 -0.69745  -0.992833
0.98 -2.66562 -0.74664  -0.99414
0.99 -2.72248 -0.686948  -0.994993
