0.01 -4.94139 0.357476  -0.98695
0.02 -3.98055 0.306027  -0.992788
0.03 -3.34822 0.0921239  -0.994024
0.04 -2.86678 -0.29144  -0.998331
0.05 -2.62935 -0.590662  -0.995722
0.06 -2.56081 -0.803021  -0.996075
0.07 -2.61374 -0.818183  -0.995002
0.08 -2.77054 -0.647131  -0.993838
0.09 -2.77262 -0.618524  -0.996469
0.1 -2.7379 -0.658539  -0.997406
0.11 -2.69099 -0.79611  -0.996113
0.12 -2.70487 -0.700877  -0.994993
0.13 -2.67146 -0.753965  -0.994707
0.14 -2.75797 -0.619632  -0.995878
0.15 -2.68257 -0.698661  -0.994524
0.16 -2.73665 -0.652624  -0.994399
0.17 -2.67156 -0.771219  -0.996229
0.18 -2.76839 -0.622727  -0.995912
0.19 -2.76508 -0.606343  -0.995763
0.2 -2.64802 -0.773913  -0.995471
0.21 -2.66735 -0.737836  -0.993593
0.22 -2.65618 -0.785665  -0.995745
0.23 -2.8 -0.570512  -0.995845
0.24 -2.79538 -0.563187  -0.997654
0.25 -2.69946 -0.706305  -0.994916
0.26 -2.70969 -0.685988  -0.995808
0.27 -2.74461 -0.66375  -0.992754
0.28 -2.69282 -0.728057  -0.995781
0.29 -2.74979 -0.624277  -0.996089
0.3 -2.83538 -0.512845  -0.997198
0.31 -2.77387 -0.595967  -0.995632
0.32 -2.77285 -0.599277  -0.99637
0.33 -2.70233 -0.68305  -0.995721
0.34 -2.62169 -0.82869  -0.993995
0.35 -2.76491 -0.627622  -0.995492
0.36 -2.71501 -0.691414  -0.995541
0.37 -2.6893 -0.719265  -0.995319
0.38 -2.7805 -0.585751  -0.99716
0.39 -2.7231 -0.642505  -0.996393
0.4 -2.77825 -0.584274  -0.993851
0.41 -2.679 -0.747441  -0.994397
0.42 -2.7022 -0.701105  -0.996144
0.43 -2.70117 -0.711732  -0.994538
0.44 -2.65747 -0.773507  -0.995368
0.45 -2.65118 -0.782824  -0.99582
0.46 -2.69623 -0.714514  -0.995765
0.47 -2.70038 -0.704906  -0.99333
0.48 -2.74765 -0.653626  -0.992322
0.49 -2.76104 -0.632421  -0.99611
0.5 -2.6254 -0.883806  -0.998201
0.51 -2.77887 -0.585575  -0.993315
0.52 -2.66238 -0.769455  -0.994254
0.53 -2.69695 -0.71931  -0.996193
0.54 -2.70832 -0.683824  -0.99355
0.55 -2.66687 -0.74074  -0.99514
0.56 -2.71781 -0.671314  -0.993361
0.57 -2.64204 -0.876518  -0.996203
0.58 -2.69045 -0.718871  -0.995664
0.59 -2.73321 -0.673793  -0.994437
0.6 -2.80205 -0.534763  -0.994026
0.61 -2.81445 -0.522037  -0.975381
0.62 -2.66185 -0.776597  -0.995595
0.63 -2.69742 -0.71796  -0.995349
0.64 -2.70425 -0.708541  -0.996311
0.65 -2.71343 -0.685119  -0.997336
0.66 -2.67667 -0.735188  -0.995377
0.67 -2.69161 -0.72935  -0.994506
0.68 -2.69955 -0.721914  -0.996964
0.69 -2.7309 -0.686526  -0.994448
0.7 -2.81102 -0.545617  -0.996323
0.71 -2.73197 -0.614721  -0.994887
0.72 -2.65659 -0.715714  -0.994339
0.73 -2.62642 -0.814049  -0.9941
0.74 -2.71751 -0.702275  -0.996819
0.75 -2.69513 -0.721402  -0.994962
0.76 -2.66446 -0.755826  -0.995586
0.77 -2.64487 -0.768911  -0.995435
0.78 -2.67167 -0.739426  -0.996503
0.79 -2.7199 -0.671317  -0.995851
0.8 -2.70035 -0.693302  -0.993609
0.81 -2.68391 -0.747315  -0.994033
0.82 -2.73693 -0.683717  -0.994309
0.83 -2.69682 -0.716143  -0.996619
0.84 -2.70621 -0.707806  -0.994458
0.85 -2.75311 -0.627635  -0.996915
0.86 -2.73036 -0.661973  -0.996158
0.87 -2.71325 -0.695689  -0.996109
0.88 -2.77776 -0.611039  -0.996345
0.89 -2.72535 -0.666616  -0.997412
0.9 -2.70168 -0.696907  -0.994297
0.91 -2.62034 -0.837548  -0.994918
0.92 -2.66912 -0.745457  -0.996679
0.93 -2.77052 -0.604476  -0.993401
0.94 -2.71331 -0.672398  -0.996767
0.95 -2.75579 -0.627458  -0.996245
0.96 -2.66063 -0.756283  -0.995231
0.97 -2.67573 -0.728201  -0.995888
0.98 -2.63649 -0.861392  -0.996679
0.99 -2.65684 -0.743546  -0.995535
