0.01 -5.90664 0.7339  -0.968624
0.02 -4.44502 0.428462  -0.991252
0.03 -3.88819 0.341985  -0.992298
0.04 -3.39732 0.0753055  -0.997666
0.05 -3.11007 -0.11057  -0.997194
0.06 -2.93901 -0.264148  -0.997753
0.07 -2.80975 -0.458176  -0.996925
0.08 -2.82064 -0.485565  -0.997121
0.09 -2.7918 -0.543403  -0.996237
0.1 -2.86974 -0.461865  -0.997261
0.11 -2.9456 -0.36118  -0.996054
0.12 -2.88598 -0.4456  -0.998019
0.13 -3.07586 -0.17667  -0.981625
0.14 -2.87033 -0.46296  -0.997065
0.15 -2.78122 -0.580148  -0.996078
0.16 -2.91055 -0.400159  -0.996951
0.17 -2.90828 -0.401932  -0.996602
0.18 -2.8901 -0.436279  -0.997564
0.19 -2.81366 -0.532762  -0.99708
0.2 -2.79824 -0.557032  -0.99648
0.21 -2.90211 -0.415902  -0.997777
0.22 -2.86285 -0.480464  -0.995889
0.23 -2.87952 -0.439151  -0.997938
0.24 -2.88894 -0.446385  -0.997544
0.25 -2.8268 -0.521638  -0.99775
0.26 -2.89786 -0.422739  -0.992895
0.27 -2.85806 -0.473577  -0.996237
0.28 -2.8294 -0.521288  -0.996583
0.29 -2.90236 -0.425822  -0.995474
0.3 -2.82013 -0.538447  -0.99713
0.31 -2.89935 -0.42853  -0.997675
0.32 -2.90026 -0.407977  -0.996383
0.33 -2.85479 -0.478632  -0.995668
0.34 -2.89821 -0.422733  -0.995139
0.35 -2.89564 -0.431905  -0.99379
0.36 -2.81032 -0.552815  -0.997205
0.37 -2.8954 -0.446231  -0.99626
0.38 -2.90021 -0.425232  -0.997636
0.39 -2.84235 -0.47832  -0.994841
0.4 -2.85518 -0.455758  -0.997564
0.41 -2.82461 -0.505239  -0.997712
0.42 -2.82609 -0.51146  -0.996047
0.43 -2.86139 -0.486168  -0.996714
0.44 -2.84161 -0.526062  -0.997342
0.45 -2.96783 -0.354393  -0.994118
0.46 -2.95145 -0.368675  -0.99725
0.47 -2.86533 -0.467028  -0.997364
0.48 -2.87924 -0.448764  -0.995717
0.49 -2.92007 -0.40992  -0.99599
0.5 -2.86586 -0.469257  -0.996507
0.51 -2.84556 -0.492445  -0.997268
0.52 -2.90049 -0.41305  -0.994562
0.53 -2.89928 -0.408135  -0.99287
0.54 -2.83001 -0.510817  -0.997766
0.55 -2.88676 -0.431079  -0.994777
0.56 -2.86086 -0.471291  -0.997217
0.57 -2.93579 -0.374209  -0.993025
0.58 -2.8472 -0.480021  -0.99603
0.59 -2.84002 -0.52537  -0.996164
0.6 -2.8282 -0.537482  -0.996621
0.61 -2.84618 -0.514034  -0.997086
0.62 -2.84547 -0.530194  -0.995711
0.63 -2.83391 -0.534584  -0.996522
0.64 -2.89562 -0.435776  -0.995702
0.65 -2.98463 -0.302039  -0.993794
0.66 -2.84287 -0.503976  -0.997369
0.67 -2.84082 -0.513  -0.99729
0.68 -2.92841 -0.366435  -0.996754
0.69 -2.79324 -0.623697  -0.996718
0.7 -2.83235 -0.499772  -0.994569
0.71 -2.88302 -0.426518  -0.996638
0.72 -2.85272 -0.470559  -0.997181
0.73 -2.81038 -0.618029  -0.996876
0.74 -2.88593 -0.43513  -0.997861
0.75 -2.85257 -0.481583  -0.997007
0.76 -2.8767 -0.445277  -0.997286
0.77 -2.81548 -0.533936  -0.993407
0.78 -2.90166 -0.421774  -0.997832
0.79 -2.89004 -0.424295  -0.99829
0.8 -2.87637 -0.431254  -0.995921
0.81 -2.86833 -0.44531  -0.996988
0.82 -2.84496 -0.477816  -0.997228
0.83 -2.80875 -0.533467  -0.996014
0.84 -2.83697 -0.49484  -0.997581
0.85 -2.85327 -0.466859  -0.996668
0.86 -2.83931 -0.487991  -0.996639
0.87 -2.92311 -0.373325  -0.996668
0.88 -2.86793 -0.471151  -0.995381
0.89 -2.87426 -0.445887  -0.99691
0.9 -2.8407 -0.485546  -0.995295
0.91 -2.81739 -0.524492  -0.994883
0.92 -2.89298 -0.449238  -0.996851
0.93 -2.82906 -0.524634  -0.996373
0.94 -2.89855 -0.431863  -0.99831
0.95 -2.85048 -0.47772  -0.99765
0.96 -2.84993 -0.47771  -0.994227
0.97 -2.86099 -0.46145  -0.996256
0.98 -2.872 -0.469044  -0.996423
0.99 -2.86235 -0.477132  -0.997846
