0.01 -5.71857 0.430534  -0.992832
0.02 -4.71401 0.358794  -0.992146
0.03 -4.33458 0.422218  -0.992164
0.04 -3.7829 0.109821  -0.99517
0.05 -3.47241 -0.0359336  -0.996075
0.06 -3.34999 -0.056691  -0.996853
0.07 -3.19941 -0.166442  -0.995989
0.08 -3.14216 -0.226225  -0.997768
0.09 -3.05696 -0.306192  -0.998435
0.1 -2.95948 -0.447082  -0.998356
0.11 -3.02105 -0.390344  -0.99762
0.12 -3.13198 -0.268538  -0.996064
0.13 -3.12517 -0.271269  -0.993435
0.14 -3.04916 -0.377935  -0.998785
0.15 -3.01491 -0.419252  -0.998335
0.16 -3.05929 -0.366455  -0.995024
0.17 -3.09897 -0.328073  -0.996831
0.18 -3.11037 -0.293287  -0.994617
0.19 -3.06515 -0.355475  -0.997229
0.2 -3.04245 -0.370784  -0.997042
0.21 -3.11525 -0.282118  -0.997259
0.22 -3.02235 -0.392991  -0.997483
0.23 -3.00353 -0.420433  -0.998683
0.24 -3.06907 -0.356126  -0.998375
0.25 -3.11452 -0.296551  -0.997534
0.26 -3.10785 -0.295842  -0.996695
0.27 -3.09193 -0.318828  -0.996883
0.28 -3.06889 -0.353904  -0.997295
0.29 -3.10693 -0.30534  -0.996187
0.3 -3.08354 -0.34893  -0.996883
0.31 -3.0874 -0.33162  -0.997155
0.32 -3.14108 -0.244527  -0.99651
0.33 -3.10023 -0.29631  -0.992928
0.34 -3.04019 -0.382823  -0.997038
0.35 -3.08495 -0.322679  -0.998158
0.36 -3.12216 -0.293281  -0.998299
0.37 -3.09624 -0.319532  -0.997877
0.38 -3.08608 -0.328595  -0.997839
0.39 -3.08195 -0.338032  -0.998952
0.4 -3.10971 -0.30136  -0.999093
0.41 -3.1793 -0.215814  -0.995992
0.42 -3.09442 -0.332882  -0.998591
0.43 -3.12844 -0.294042  -0.997149
0.44 -3.16878 -0.231034  -0.99432
0.45 -3.19812 -0.167433  -0.987556
0.46 -3.07076 -0.329794  -0.997217
0.47 -3.03204 -0.37714  -0.996927
0.48 -2.99351 -0.432999  -0.998296
0.49 -3.12307 -0.257273  -0.995287
0.5 -3.06905 -0.345374  -0.996807
0.51 -3.08161 -0.348655  -0.998316
0.52 -3.13323 -0.295527  -0.99795
0.53 -3.13438 -0.285352  -0.997771
0.54 -3.06965 -0.363915  -0.997431
0.55 -3.05173 -0.39513  -0.998807
0.56 -3.16028 -0.241328  -0.994399
0.57 -3.12231 -0.276678  -0.997306
0.58 -3.03538 -0.389429  -0.998027
0.59 -3.09384 -0.306338  -0.998285
0.6 -3.14516 -0.244619  -0.99501
0.61 -3.12535 -0.254688  -0.996676
0.62 -3.06064 -0.345029  -0.99755
0.63 -3.11624 -0.27747  -0.994483
0.64 -3.10254 -0.297409  -0.997298
0.65 -3.08647 -0.313697  -0.998512
0.66 -3.08347 -0.309176  -0.995756
0.67 -3.0705 -0.34866  -0.998173
0.68 -3.1209 -0.290024  -0.996161
0.69 -3.08903 -0.321264  -0.99841
0.7 -3.14297 -0.257865  -0.99741
0.71 -3.14085 -0.236414  -0.997013
0.72 -3.09946 -0.298998  -0.996912
0.73 -3.07636 -0.325489  -0.998372
0.74 -3.06317 -0.349597  -0.997848
0.75 -3.03155 -0.399585  -0.998834
0.76 -3.101 -0.309196  -0.995669
0.77 -3.09719 -0.294912  -0.99652
0.78 -3.0878 -0.324195  -0.997939
0.79 -3.07858 -0.340872  -0.997382
0.8 -3.08351 -0.336658  -0.996798
0.81 -3.10539 -0.289259  -0.997123
0.82 -3.07997 -0.321663  -0.995997
0.83 -3.1283 -0.278187  -0.996027
0.84 -3.12064 -0.289061  -0.996447
0.85 -3.1002 -0.316311  -0.998145
0.86 -3.18291 -0.20294  -0.983403
0.87 -3.04446 -0.364088  -0.998523
0.88 -3.0796 -0.333471  -0.996759
0.89 -3.11511 -0.306125  -0.998049
0.9 -3.1341 -0.27671  -0.996374
0.91 -3.09867 -0.303547  -0.998041
0.92 -3.10539 -0.288778  -0.99714
0.93 -3.05485 -0.351558  -0.998828
0.94 -3.07484 -0.320565  -0.997702
0.95 -3.0764 -0.331755  -0.997871
0.96 -3.11615 -0.294584  -0.997034
0.97 -3.10401 -0.314735  -0.997699
0.98 -3.0823 -0.335526  -0.999035
0.99 -3.12771 -0.263156  -0.996683
