0.01 -5.79487 0.43504  -0.987635
0.02 -4.98496 0.560542  -0.98778
0.03 -4.32036 0.429169  -0.988806
0.04 -3.86325 0.266488  -0.992581
0.05 -3.54748 0.113905  -0.997273
0.06 -3.37303 0.0149987  -0.997237
0.07 -3.25045 -0.0540667  -0.99731
0.08 -3.15937 -0.161584  -0.998759
0.09 -3.11708 -0.196242  -0.99645
0.1 -3.12094 -0.197621  -0.994299
0.11 -3.11281 -0.226742  -0.998371
0.12 -3.16917 -0.176177  -0.994933
0.13 -3.13641 -0.210881  -0.996774
0.14 -3.06724 -0.292166  -0.99902
0.15 -3.11514 -0.25566  -0.997745
0.16 -3.15447 -0.203542  -0.997644
0.17 -3.11793 -0.246597  -0.998095
0.18 -3.13474 -0.233122  -0.996313
0.19 -3.10648 -0.261986  -0.998341
0.2 -3.17258 -0.166166  -0.994601
0.21 -3.12289 -0.227067  -0.996695
0.22 -3.07718 -0.286115  -0.997968
0.23 -3.09292 -0.284434  -0.997639
0.24 -3.10605 -0.253959  -0.997546
0.25 -3.12572 -0.236207  -0.997845
0.26 -3.15122 -0.199699  -0.995965
0.27 -3.10919 -0.27258  -0.997856
0.28 -3.10624 -0.270722  -0.997237
0.29 -3.11966 -0.248675  -0.997169
0.3 -3.1512 -0.219906  -0.996965
0.31 -3.17579 -0.191419  -0.995159
0.32 -3.12962 -0.233295  -0.996808
0.33 -3.16781 -0.198089  -0.997253
0.34 -3.10488 -0.293449  -0.993551
0.35 -3.18269 -0.182019  -0.997007
0.36 -3.137 -0.230062  -0.998977
0.37 -3.10205 -0.272883  -0.995498
0.38 -3.08285 -0.293106  -0.998183
0.39 -3.0739 -0.318721  -0.998338
0.4 -3.11518 -0.255732  -0.998028
0.41 -3.16422 -0.194725  -0.997945
0.42 -3.13776 -0.209223  -0.998265
0.43 -3.18262 -0.156754  -0.997297
0.44 -3.12577 -0.229708  -0.998188
0.45 -3.09148 -0.270928  -0.997671
0.46 -3.15858 -0.202957  -0.995533
0.47 -3.13041 -0.233153  -0.99522
0.48 -3.07443 -0.320727  -0.998165
0.49 -3.08398 -0.300219  -0.996407
0.5 -3.0727 -0.311837  -0.998472
0.51 -3.13647 -0.233315  -0.997594
0.52 -3.13861 -0.229063  -0.996718
0.53 -3.15348 -0.200245  -0.998289
0.54 -3.08479 -0.269701  -0.997808
0.55 -3.11272 -0.249792  -0.997524
0.56 -3.09715 -0.276191  -0.998056
0.57 -3.12662 -0.231968  -0.996222
0.58 -3.18002 -0.141835  -0.991116
0.59 -3.12535 -0.231467  -0.998174
0.6 -3.05926 -0.307801  -0.99515
0.61 -3.03453 -0.332174  -0.998178
0.62 -3.11532 -0.247844  -0.997082
0.63 -3.11981 -0.246026  -0.997762
0.64 -3.11825 -0.259412  -0.998108
0.65 -3.16958 -0.208644  -0.996249
0.66 -3.09809 -0.28307  -0.997873
0.67 -3.1151 -0.255966  -0.997456
0.68 -3.16122 -0.203281  -0.995947
0.69 -3.12844 -0.242988  -0.998736
0.7 -3.16853 -0.191754  -0.996109
0.71 -3.14291 -0.219203  -0.998002
0.72 -3.21577 -0.119452  -0.997942
0.73 -3.19856 -0.135131  -0.997793
0.74 -3.16415 -0.170026  -0.996842
0.75 -3.16511 -0.172101  -0.997607
0.76 -3.12696 -0.216239  -0.996916
0.77 -3.12079 -0.233584  -0.998276
0.78 -3.10721 -0.261521  -0.998357
0.79 -3.0976 -0.274903  -0.998529
0.8 -3.16792 -0.179615  -0.992778
0.81 -3.10069 -0.270568  -0.99904
0.82 -3.16386 -0.195542  -0.997021
0.83 -3.13594 -0.230394  -0.997367
0.84 -3.17407 -0.173264  -0.997481
0.85 -3.13884 -0.201792  -0.998035
0.86 -3.20956 -0.108744  -0.992663
0.87 -3.121 -0.220378  -0.997509
0.88 -3.10465 -0.251947  -0.996944
0.89 -3.15996 -0.184579  -0.995701
0.9 -3.13083 -0.216454  -0.996673
0.91 -3.11767 -0.229951  -0.996597
0.92 -3.1998 -0.135124  -0.995886
0.93 -3.14039 -0.220271  -0.998451
0.94 -3.18355 -0.165387  -0.995785
0.95 -3.10791 -0.234762  -0.996559
0.96 -3.08361 -0.264928  -0.99892
0.97 -3.05784 -0.318449  -0.998731
0.98 -3.117 -0.23909  -0.996047
0.99 -3.17526 -0.163008  -0.992996
