0.01 -5.59164 0.481575  -0.987176
0.02 -4.53623 0.39495  -0.990366
0.03 -4.0252 0.339306  -0.9918
0.04 -3.53966 0.125604  -0.995841
0.05 -3.33058 0.0405898  -0.99669
0.06 -3.08479 -0.171899  -0.99747
0.07 -2.97682 -0.278096  -0.997814
0.08 -2.98592 -0.276482  -0.993569
0.09 -2.87731 -0.443616  -0.998367
0.1 -2.83104 -0.523304  -0.995493
0.11 -2.87759 -0.495508  -0.997418
0.12 -2.91466 -0.441916  -0.997638
0.13 -2.87243 -0.485499  -0.997961
0.14 -2.91741 -0.437055  -0.998392
0.15 -2.93443 -0.432407  -0.995012
0.16 -2.96788 -0.364266  -0.99644
0.17 -2.93885 -0.396033  -0.997993
0.18 -2.94056 -0.40288  -0.997336
0.19 -2.92724 -0.412603  -0.997686
0.2 -2.91136 -0.430936  -0.998382
0.21 -2.81831 -0.557747  -0.995855
0.22 -2.9103 -0.435456  -0.997357
0.23 -2.94115 -0.390905  -0.998455
0.24 -2.93903 -0.400062  -0.995557
0.25 -2.92746 -0.411734  -0.9979
0.26 -2.95169 -0.382699  -0.996255
0.27 -2.9153 -0.4332  -0.998164
0.28 -2.88934 -0.471767  -0.997245
0.29 -2.92697 -0.419263  -0.995769
0.3 -2.92352 -0.437919  -0.995675
0.31 -2.93813 -0.41033  -0.997419
0.32 -2.94067 -0.3969  -0.997074
0.33 -2.93059 -0.413174  -0.997929
0.34 -2.91721 -0.417143  -0.997098
0.35 -2.92115 -0.419602  -0.997685
0.36 -2.93204 -0.409425  -0.9983
0.37 -2.93426 -0.420534  -0.996709
0.38 -2.93952 -0.399554  -0.995967
0.39 -2.9149 -0.42933  -0.99849
0.4 -2.96641 -0.376226  -0.998062
0.41 -2.9035 -0.447041  -0.996985
0.42 -2.87596 -0.483359  -0.997521
0.43 -2.86089 -0.508995  -0.996197
0.44 -2.90741 -0.451036  -0.996615
0.45 -2.90354 -0.469386  -0.996297
0.46 -2.94542 -0.404877  -0.998042
0.47 -2.92049 -0.415378  -0.99694
0.48 -2.94827 -0.38897  -0.996173
0.49 -2.92871 -0.419755  -0.998442
0.5 -2.98457 -0.327582  -0.994207
0.51 -2.93816 -0.384905  -0.996637
0.52 -2.90068 -0.453398  -0.995948
0.53 -2.8775 -0.497971  -0.996365
0.54 -2.8783 -0.489242  -0.997862
0.55 -2.92877 -0.421959  -0.996
0.56 -2.89258 -0.466144  -0.997959
0.57 -2.95241 -0.375725  -0.998243
0.58 -2.94927 -0.384238  -0.997607
0.59 -2.96193 -0.370121  -0.99695
0.6 -2.93605 -0.395586  -0.99749
0.61 -2.92599 -0.42032  -0.998141
0.62 -2.96186 -0.358728  -0.997345
0.63 -2.91098 -0.435984  -0.996841
0.64 -2.89067 -0.468993  -0.996962
0.65 -2.90792 -0.438142  -0.997682
0.66 -2.92481 -0.408729  -0.997409
0.67 -2.97078 -0.344879  -0.990113
0.68 -2.9255 -0.423255  -0.997108
0.69 -2.91794 -0.42631  -0.996828
0.7 -2.94058 -0.408495  -0.996453
0.71 -2.85023 -0.521872  -0.997289
0.72 -2.92478 -0.415215  -0.998357
0.73 -2.88801 -0.455238  -0.997772
0.74 -2.82458 -0.533298  -0.996904
0.75 -2.98093 -0.343998  -0.994941
0.76 -2.91806 -0.453698  -0.997012
0.77 -2.98668 -0.355511  -0.997814
0.78 -2.93104 -0.410601  -0.996077
0.79 -2.90494 -0.429257  -0.997596
0.8 -2.97946 -0.332417  -0.997357
0.81 -2.95196 -0.372636  -0.997679
0.82 -2.94718 -0.37664  -0.997088
0.83 -2.90842 -0.432274  -0.997966
0.84 -2.97047 -0.347593  -0.996305
0.85 -2.90868 -0.441425  -0.998426
0.86 -2.94501 -0.406546  -0.997569
0.87 -3.01598 -0.304528  -0.993696
0.88 -2.91668 -0.43194  -0.996351
0.89 -2.95248 -0.395525  -0.996336
0.9 -2.94234 -0.411131  -0.997165
0.91 -2.86921 -0.497405  -0.997087
0.92 -2.94665 -0.378227  -0.996771
0.93 -2.90338 -0.451776  -0.996942
0.94 -2.9078 -0.458556  -0.997975
0.95 -2.91935 -0.42713  -0.998456
0.96 -2.93265 -0.400192  -0.997278
0.97 -2.99238 -0.340593  -0.99716
0.98 -2.97069 -0.336277  -0.996515
0.99 -2.94487 -0.39246  -0.997165
