0.01 -5.40628 0.386145  -0.993728
0.02 -4.55523 0.42116  -0.99124
0.03 -3.83522 0.11424  -0.995494
0.04 -3.45846 -0.0133344  -0.994104
0.05 -3.29573 -0.0417203  -0.995777
0.06 -3.06646 -0.232082  -0.994039
0.07 -2.89701 -0.423676  -0.996457
0.08 -2.84534 -0.502881  -0.997685
0.09 -2.82222 -0.558395  -0.997596
0.1 -2.85324 -0.548265  -0.996643
0.11 -2.88768 -0.520945  -0.99721
0.12 -2.92066 -0.460064  -0.997772
0.13 -2.91135 -0.489587  -0.993393
0.14 -2.92474 -0.463722  -0.992663
0.15 -2.832 -0.604865  -0.996377
0.16 -2.84501 -0.581748  -0.997281
0.17 -2.95264 -0.435554  -0.996104
0.18 -2.92516 -0.453561  -0.997845
0.19 -2.90616 -0.461565  -0.996652
0.2 -2.86444 -0.527798  -0.997861
0.21 -2.82614 -0.592458  -0.997274
0.22 -2.79245 -0.652565  -0.997531
0.23 -2.91193 -0.489094  -0.997058
0.24 -2.94141 -0.431295  -0.994845
0.25 -2.89588 -0.482042  -0.996928
0.26 -2.85074 -0.54827  -0.996897
0.27 -2.80167 -0.625483  -0.994985
0.28 -2.8917 -0.506514  -0.997276
0.29 -2.92472 -0.45896  -0.99755
0.3 -2.90728 -0.47367  -0.997909
0.31 -2.85319 -0.524079  -0.997501
0.32 -2.84751 -0.547434  -0.998195
0.33 -2.86934 -0.52631  -0.99913
0.34 -2.85003 -0.572331  -0.997134
0.35 -2.87837 -0.525714  -0.99599
0.36 -2.90792 -0.482763  -0.996813
0.37 -2.94045 -0.431012  -0.99861
0.38 -2.93263 -0.436292  -0.997005
0.39 -2.9057 -0.486891  -0.998235
0.4 -2.93373 -0.459355  -0.99676
0.41 -2.91755 -0.476569  -0.998279
0.42 -2.88365 -0.516076  -0.998264
0.43 -2.88664 -0.516716  -0.996715
0.44 -2.89518 -0.482704  -0.997753
0.45 -2.94772 -0.427503  -0.997134
0.46 -2.93 -0.440498  -0.996795
0.47 -2.84317 -0.549191  -0.997973
0.48 -2.82514 -0.597281  -0.997833
0.49 -2.92961 -0.441667  -0.998662
0.5 -2.94437 -0.440757  -0.998117
0.51 -2.90287 -0.495264  -0.998932
0.52 -2.87239 -0.547895  -0.996004
0.53 -2.95151 -0.435411  -0.996864
0.54 -2.92334 -0.462228  -0.998235
0.55 -2.92016 -0.460214  -0.997319
0.56 -2.95414 -0.424119  -0.997828
0.57 -2.95369 -0.406943  -0.994511
0.58 -2.90738 -0.463738  -0.996493
0.59 -2.9002 -0.46885  -0.996455
0.6 -2.8638 -0.53347  -0.996243
0.61 -2.87628 -0.524313  -0.998216
0.62 -2.91303 -0.462816  -0.997747
0.63 -2.84401 -0.563161  -0.999019
0.64 -2.89048 -0.49858  -0.997639
0.65 -2.86328 -0.541192  -0.996571
0.66 -2.92182 -0.455112  -0.995641
0.67 -2.88717 -0.509717  -0.996593
0.68 -2.8889 -0.496706  -0.996765
0.69 -2.94896 -0.408631  -0.996168
0.7 -2.96615 -0.378598  -0.993809
0.71 -2.89329 -0.502949  -0.9986
0.72 -2.86907 -0.538547  -0.997726
0.73 -2.92208 -0.452038  -0.997487
0.74 -2.87734 -0.494457  -0.996898
0.75 -2.88895 -0.478736  -0.99812
0.76 -2.93386 -0.429487  -0.995649
0.77 -2.90048 -0.496667  -0.998223
0.78 -2.89861 -0.483939  -0.998393
0.79 -2.89772 -0.4672  -0.995838
0.8 -2.89121 -0.501058  -0.997587
0.81 -2.85457 -0.555963  -0.997585
0.82 -2.92655 -0.465204  -0.997895
0.83 -2.9482 -0.433739  -0.995101
0.84 -2.86048 -0.551277  -0.9974
0.85 -2.88595 -0.51859  -0.999163
0.86 -2.90863 -0.482716  -0.997621
0.87 -2.89664 -0.500251  -0.998592
0.88 -2.92786 -0.457978  -0.998595
0.89 -2.88047 -0.515595  -0.99446
0.9 -2.89566 -0.484426  -0.99576
0.91 -2.88845 -0.490583  -0.997276
0.92 -2.89058 -0.489016  -0.997533
0.93 -2.92283 -0.456617  -0.997335
0.94 -2.94652 -0.446623  -0.996018
0.95 -2.93018 -0.449046  -0.997587
0.96 -2.87513 -0.518338  -0.997786
0.97 -2.85182 -0.555142  -0.998397
0.98 -2.95673 -0.420817  -0.998318
0.99 -2.96873 -0.375747  -0.992253
