0.01 -5.59345 0.456991  -0.990174
0.02 -4.43525 0.311663  -0.994002
0.03 -3.97075 0.313736  -0.992509
0.04 -3.44028 -0.0332286  -0.995059
0.05 -3.24916 -0.0844431  -0.993185
0.06 -2.99875 -0.32196  -0.996973
0.07 -2.93092 -0.398685  -0.996445
0.08 -2.81363 -0.557416  -0.996792
0.09 -2.84805 -0.536503  -0.997695
0.1 -2.85648 -0.523242  -0.994969
0.11 -2.84085 -0.560961  -0.996346
0.12 -2.84475 -0.557405  -0.996335
0.13 -2.81154 -0.611465  -0.997898
0.14 -2.81268 -0.619099  -0.99665
0.15 -2.89122 -0.515548  -0.997881
0.16 -2.86016 -0.542425  -0.997998
0.17 -2.90425 -0.489767  -0.996012
0.18 -2.90853 -0.482529  -0.99781
0.19 -2.84334 -0.565454  -0.998403
0.2 -2.90302 -0.485169  -0.997554
0.21 -2.85466 -0.551125  -0.998785
0.22 -2.82233 -0.626843  -0.996411
0.23 -2.88742 -0.539472  -0.997563
0.24 -2.95723 -0.440729  -0.998395
0.25 -3.01086 -0.379238  -0.996842
0.26 -2.88183 -0.505571  -0.997018
0.27 -2.8738 -0.521483  -0.996245
0.28 -2.83046 -0.6073  -0.997698
0.29 -2.92809 -0.461139  -0.997407
0.3 -2.90588 -0.476244  -0.996874
0.31 -2.90182 -0.476439  -0.998495
0.32 -2.85803 -0.543332  -0.997041
0.33 -2.85254 -0.56213  -0.997891
0.34 -2.90819 -0.491707  -0.998734
0.35 -2.88954 -0.498971  -0.996692
0.36 -2.89015 -0.486341  -0.997221
0.37 -2.85938 -0.549905  -0.997222
0.38 -2.82724 -0.610401  -0.997677
0.39 -2.81219 -0.62939  -0.996696
0.4 -2.89379 -0.511928  -0.997589
0.41 -2.91217 -0.485641  -0.992928
0.42 -2.9112 -0.477819  -0.993648
0.43 -2.85478 -0.556462  -0.997695
0.44 -2.89376 -0.520128  -0.995311
0.45 -2.9042 -0.508132  -0.998741
0.46 -2.89087 -0.523219  -0.99864
0.47 -2.89361 -0.51597  -0.997871
0.48 -2.87823 -0.517921  -0.997564
0.49 -2.89388 -0.484066  -0.997883
0.5 -2.84538 -0.567196  -0.996785
0.51 -2.84138 -0.576106  -0.998911
0.52 -2.90629 -0.481749  -0.996157
0.53 -2.933 -0.43835  -0.996345
0.54 -2.90556 -0.481102  -0.996536
0.55 -2.82122 -0.595782  -0.997375
0.56 -2.86816 -0.537834  -0.998314
0.57 -2.86836 -0.542545  -0.997033
0.58 -2.89263 -0.50383  -0.998037
0.59 -2.88636 -0.503253  -0.992085
0.6 -2.88844 -0.50215  -0.996997
0.61 -2.89486 -0.504303  -0.99808
0.62 -2.88909 -0.515707  -0.997935
0.63 -2.86728 -0.570815  -0.997921
0.64 -2.96623 -0.42466  -0.997938
0.65 -2.86788 -0.552322  -0.998548
0.66 -2.83379 -0.585523  -0.997734
0.67 -2.92579 -0.467477  -0.996989
0.68 -2.87258 -0.547942  -0.997212
0.69 -2.86937 -0.572511  -0.996692
0.7 -2.9873 -0.393262  -0.993321
0.71 -2.92552 -0.460021  -0.995245
0.72 -2.89555 -0.498161  -0.998237
0.73 -2.88893 -0.509525  -0.996636
0.74 -2.91827 -0.478697  -0.996685
0.75 -2.92297 -0.462496  -0.99725
0.76 -2.91023 -0.463929  -0.998274
0.77 -2.88895 -0.495146  -0.995763
0.78 -2.8731 -0.527027  -0.998373
0.79 -2.90264 -0.4944  -0.998135
0.8 -2.88819 -0.501508  -0.998349
0.81 -2.95798 -0.410603  -0.997723
0.82 -2.91207 -0.462513  -0.998324
0.83 -2.8415 -0.549952  -0.997251
0.84 -2.83548 -0.564622  -0.990299
0.85 -2.87181 -0.527177  -0.997709
0.86 -2.88894 -0.514972  -0.997177
0.87 -2.85759 -0.571523  -0.997679
0.88 -2.89092 -0.543682  -0.997377
0.89 -2.90179 -0.508543  -0.998486
0.9 -2.886 -0.518005  -0.996862
0.91 -2.92078 -0.46456  -0.995884
0.92 -2.82673 -0.60081  -0.99841
0.93 -2.88565 -0.522374  -0.997973
0.94 -2.8788 -0.52842  -0.995166
0.95 -2.95107 -0.439209  -0.995984
0.96 -2.87328 -0.537737  -0.997924
0.97 -2.85081 -0.568224  -0.997547
0.98 -2.9127 -0.477271  -0.995756
0.99 -2.87312 -0.511125  -0.996722
